Name,Start,End,Duration,Process
feeling_data_lines_pde | Processing 3.5.3,9/14/2019 19:35,9/14/2019 19:35,0:00:08,1
Messenger - Google Chrome,9/14/2019 19:35,9/14/2019 19:35,0:00:06,Google Chrome
Messenger Call - Google Chrome,9/14/2019 19:35,9/14/2019 19:35,0:00:10,Google Chrome
Messenger Call - Google Chrome,9/14/2019 19:35,9/14/2019 19:43,0:07:19,Google Chrome
Messenger Call - Google Chrome,9/14/2019 20:01,9/14/2019 20:03,0:02:42,Google Chrome
Messenger Call - Google Chrome,9/14/2019 21:34,9/14/2019 21:34,0:00:10,Google Chrome
Curves \ Processing.org - Google Chrome,9/14/2019 21:34,9/14/2019 21:34,0:00:06,Google Chrome
Messenger Call - Google Chrome,9/14/2019 21:34,9/14/2019 21:34,0:00:35,Google Chrome
Curves \ Processing.org - Google Chrome,9/14/2019 22:33,9/14/2019 22:33,0:00:05,Google Chrome
Windows Explorer,9/14/2019 22:33,9/14/2019 22:33,0:00:02,Windows Explorer
Windows Explorer,9/15/2019 10:58,9/15/2019 10:58,0:00:15,Windows Explorer
صوري (D:),9/15/2019 10:58,9/15/2019 10:58,0:00:05,Windows Explorer
video_art,9/15/2019 10:58,9/15/2019 10:58,0:00:07,Windows Explorer
poster.indd @ 50%,9/15/2019 10:58,9/15/2019 10:58,0:00:15,Adobe InDesign CC 2018
*poster.indd @ 50%,9/15/2019 10:58,9/15/2019 11:00,0:02:01,Adobe InDesign CC 2018
Save Pro1ect,9/15/2019 11:00,9/15/2019 11:00,0:00:11,Adobe Premiere Pro CC 2019
Import,9/15/2019 11:00,9/15/2019 11:01,0:00:08,Adobe Premiere Pro CC 2019
Adobe Premiere Pro CC 2019 - D:\video_art\second_round\practicum *,9/15/2019 11:01,9/15/2019 11:01,0:00:12,Adobe Premiere Pro CC 2019
Google Chrome,9/15/2019 11:01,9/15/2019 11:01,0:00:13,Google Chrome
New Tab - Google Chrome,9/15/2019 11:01,9/15/2019 11:01,0:00:06,Google Chrome
Adobe Premiere Pro CC 2019 - D:\video_art\second_round\practicum *,9/15/2019 11:01,9/15/2019 11:04,0:03:12,Adobe Premiere Pro CC 2019
Inbox - meghankozal@gmail.com - Gmail - Google Chrome,9/15/2019 11:04,9/15/2019 11:04,0:00:08,Google Chrome
Open,9/15/2019 11:04,9/15/2019 11:05,0:00:07,Google Chrome
Inbox - meghankozal@gmail.com - Gmail - Google Chrome,9/15/2019 11:05,9/15/2019 11:05,0:00:05,Google Chrome
Inbox - meghankozal@gmail.com - Gmail - Google Chrome,9/15/2019 11:05,9/15/2019 11:05,0:00:05,Google Chrome
Program Manager,9/15/2019 11:05,9/15/2019 11:05,0:00:07,Windows Explorer
Inbox - meghankozal@gmail.com - Gmail - Google Chrome,9/15/2019 11:05,9/15/2019 11:05,0:00:07,Google Chrome
tonal montage - Google Search - Google Chrome,9/15/2019 11:05,9/15/2019 11:05,0:00:10,Google Chrome
Adobe Premiere Pro CC 2019 - D:\video_art\second_round\practicum *,9/15/2019 11:05,9/15/2019 11:06,0:01:13,Adobe Premiere Pro CC 2019
Adobe Premiere Pro CC 2019 - D:\video_art\second_round\practicum,9/15/2019 11:06,9/15/2019 11:06,0:00:06,Adobe Premiere Pro CC 2019
OS_PopupWindow,9/15/2019 11:06,9/15/2019 11:07,0:00:13,Adobe Premiere Pro CC 2019
Export Settings,9/15/2019 11:07,9/15/2019 11:07,0:00:06,Adobe Premiere Pro CC 2019
Save As,9/15/2019 11:07,9/15/2019 11:07,0:00:11,Adobe Premiere Pro CC 2019
Encoding note,9/15/2019 11:07,9/15/2019 11:07,0:00:05,Adobe Premiere Pro CC 2019
tonal montage - Google Search - Google Chrome,9/15/2019 11:07,9/15/2019 11:07,0:00:05,Google Chrome
YouTube - Google Chrome,9/15/2019 11:07,9/15/2019 11:07,0:00:08,Google Chrome
https://login.ufl.edu/idp/profile/SAML2/Redirect/SSO?execution=e1s1 - Google Chrome,9/15/2019 11:07,9/15/2019 11:07,0:00:05,Google Chrome
Web Login Service - University of Florida - Google Chrome,9/15/2019 11:07,9/15/2019 11:07,0:00:05,Google Chrome
Dashboard - Google Chrome,9/15/2019 11:07,9/15/2019 11:08,0:00:07,Google Chrome
"ART3959C-2C38,12HB(11929,12041) - Video Art - Google Chrome",9/15/2019 11:08,9/15/2019 11:08,0:00:06,Google Chrome
"Course Modules: ART3959C-2C38,12HB(11929,12041) - Video Art - Google Chrome",9/15/2019 11:08,9/15/2019 11:08,0:00:05,Google Chrome
Montage Practicum - Google Chrome,9/15/2019 11:08,9/15/2019 11:08,0:00:12,Google Chrome
to do | Trello - Google Chrome,9/15/2019 11:08,9/15/2019 11:08,0:00:05,Google Chrome
YouTube - Google Chrome,9/15/2019 11:08,9/15/2019 11:08,0:00:07,Google Chrome
Open,9/15/2019 11:08,9/15/2019 11:08,0:00:16,Google Chrome
0 of 1 uploaded - YouTube - Google Chrome,9/15/2019 11:08,9/15/2019 11:09,0:00:15,Google Chrome
Curves \ Processing.org - Google Chrome,9/15/2019 11:09,9/15/2019 11:10,0:01:09,Google Chrome
to do | Trello - Google Chrome,9/15/2019 11:10,9/15/2019 11:10,0:00:07,Google Chrome
second_round,9/15/2019 11:10,9/15/2019 11:10,0:00:07,Windows Explorer
to do | Trello - Google Chrome,9/15/2019 11:10,9/15/2019 11:10,0:00:27,Google Chrome
Adobe Premiere Pro CC 2019 - D:\video_art\second_round\Untitled,9/15/2019 11:10,9/15/2019 11:11,0:00:09,Adobe Premiere Pro CC 2019
Adobe Premiere Pro CC 2019 - D:\video_art\second_round\Untitled *,9/15/2019 11:11,9/15/2019 11:11,0:00:19,Adobe Premiere Pro CC 2019
Export Settings,9/15/2019 11:11,9/15/2019 11:11,0:00:10,Adobe Premiere Pro CC 2019
Save As,9/15/2019 11:11,9/15/2019 11:11,0:00:07,Adobe Premiere Pro CC 2019
Save As (Not Responding),9/15/2019 11:11,9/15/2019 11:11,0:00:15,dwm
Montage Practicum - Google Chrome,9/15/2019 11:11,9/15/2019 11:12,0:00:06,Google Chrome
to do | Trello - Google Chrome,9/15/2019 11:12,9/15/2019 11:12,0:00:46,Google Chrome
Adobe Premiere Pro CC 2019,9/15/2019 11:12,9/15/2019 11:12,0:00:09,Windows Problem Reporting
to do | Trello - Google Chrome,9/15/2019 11:12,9/15/2019 11:13,0:00:06,Google Chrome
Messenger - Google Chrome,9/15/2019 11:13,9/15/2019 11:13,0:00:30,Google Chrome
"Google Calendar - Week of September 15, 2019 - Google Chrome",9/15/2019 11:13,9/15/2019 11:14,0:00:42,Google Chrome
"Google Calendar - Week of September 15, 2019 - Google Chrome",9/15/2019 11:14,9/15/2019 11:14,0:00:05,Google Chrome
Messenger - Google Chrome,9/15/2019 11:14,9/15/2019 11:14,0:00:16,Google Chrome
0 of 1 uploaded - YouTube - Google Chrome,9/15/2019 11:14,9/15/2019 11:14,0:00:08,Google Chrome
to do | Trello - Google Chrome,9/15/2019 11:14,9/15/2019 11:14,0:00:14,Google Chrome
"Google Calendar - Week of September 15, 2019 - Google Chrome",9/15/2019 11:14,9/15/2019 11:15,0:00:05,Google Chrome
Outlook Mail - Google Chrome,9/15/2019 11:15,9/15/2019 11:15,0:00:05,Google Chrome
"Mail - Kozal,Meghan Kathryn - Outlook - Google Chrome",9/15/2019 11:15,9/15/2019 11:16,0:01:08,Google Chrome
New Tab - Google Chrome,9/15/2019 11:16,9/15/2019 11:16,0:00:05,Google Chrome
"Volunteering | UF Health, University of Florida Health - Google Chrome",9/15/2019 11:16,9/15/2019 11:17,0:00:50,Google Chrome
Volunteer Information Center - Google Chrome,9/15/2019 11:17,9/15/2019 11:17,0:00:09,Google Chrome
Volunteer Information Center - Google Chrome,9/15/2019 11:17,9/15/2019 11:18,0:00:53,Google Chrome
Volunteer Information Center - Google Chrome,9/15/2019 11:18,9/15/2019 11:18,0:00:24,Google Chrome
Volunteer Information Center - Google Chrome,9/15/2019 11:18,9/15/2019 11:19,0:00:49,Google Chrome
Volunteer Information Center - Google Chrome,9/15/2019 11:19,9/15/2019 11:19,0:00:12,Google Chrome
Volunteer Information Center - Google Chrome,9/15/2019 11:19,9/15/2019 11:19,0:00:07,Google Chrome
Adobe Premiere Pro CC 2019 - D:\video_art\second_round\Untitled,9/15/2019 11:19,9/15/2019 11:19,0:00:10,Adobe Premiere Pro CC 2019
to do | Trello - Google Chrome,9/15/2019 11:19,9/15/2019 11:20,0:00:05,Google Chrome
Montage Practicum - Google Chrome,9/15/2019 11:20,9/15/2019 11:20,0:00:05,Google Chrome
Curves \ Processing.org - Google Chrome,9/15/2019 11:20,9/15/2019 11:21,0:00:55,Google Chrome
Adobe Premiere Pro CC 2019 - D:\video_art\second_round\Untitled,9/15/2019 11:21,9/15/2019 11:21,0:00:25,Adobe Premiere Pro CC 2019
Curves \ Processing.org - Google Chrome,9/15/2019 11:21,9/15/2019 11:21,0:00:05,Google Chrome
to do | Trello - Google Chrome,9/15/2019 11:21,9/15/2019 11:22,0:01:07,Google Chrome
0 of 1 uploaded - YouTube - Google Chrome,9/15/2019 11:22,9/15/2019 11:29,0:06:55,Google Chrome
practicum - YouTube - Google Chrome,9/15/2019 11:29,9/15/2019 11:29,0:00:08,Google Chrome
Montage Practicum - Google Chrome,9/15/2019 11:29,9/15/2019 11:29,0:00:11,Google Chrome
Topic: Pro1ect 1 - Montage - Process Work - Google Chrome,9/15/2019 11:29,9/15/2019 11:30,0:00:46,Google Chrome
second_round,9/15/2019 11:30,9/15/2019 11:30,0:00:05,Windows Explorer
Topic: Pro1ect 1 - Montage - Process Work - Google Chrome,9/15/2019 11:30,9/15/2019 11:30,0:00:06,Google Chrome
Messenger - Google Chrome,9/15/2019 11:30,9/15/2019 11:30,0:00:10,Google Chrome
Adobe Premiere Pro CC 2019 - D:\video_art\second_round\Untitled,9/15/2019 11:30,9/15/2019 11:31,0:00:32,Adobe Premiere Pro CC 2019
Export Settings,9/15/2019 11:31,9/15/2019 11:31,0:00:06,Adobe Premiere Pro CC 2019
Save As,9/15/2019 11:31,9/15/2019 11:31,0:00:10,Adobe Premiere Pro CC 2019
Encoding note,9/15/2019 11:31,9/15/2019 11:32,0:00:37,Adobe Premiere Pro CC 2019
New Tab - Google Chrome,9/15/2019 11:32,9/15/2019 11:32,0:00:07,Google Chrome
YouTube - Google Chrome,9/15/2019 11:32,9/15/2019 11:32,0:00:07,Google Chrome
Open,9/15/2019 11:32,9/15/2019 11:32,0:00:06,Google Chrome
Encoding note,9/15/2019 11:32,9/15/2019 11:33,0:00:26,Adobe Premiere Pro CC 2019
Adobe Premiere Pro CC 2019 - D:\video_art\second_round\Untitled,9/15/2019 11:33,9/15/2019 11:33,0:00:05,Adobe Premiere Pro CC 2019
Open,9/15/2019 11:33,9/15/2019 11:33,0:00:10,Google Chrome
0 of 1 uploaded - YouTube - Google Chrome,9/15/2019 11:33,9/15/2019 11:33,0:00:10,Google Chrome
Curves \ Processing.org - Google Chrome,9/15/2019 11:33,9/15/2019 11:33,0:00:09,Google Chrome
1ump List for File Explorer,9/15/2019 11:33,9/15/2019 11:33,0:00:09,Windows Shell Experience Host
processing,9/15/2019 11:33,9/15/2019 11:34,0:00:19,processing
data,9/15/2019 11:34,9/15/2019 11:34,0:00:06,Windows Explorer
feeling_data_lines_pde | Processing 3.5.3,9/15/2019 11:34,9/15/2019 11:34,0:00:14,1
Curves \ Processing.org - Google Chrome,9/15/2019 11:34,9/15/2019 11:34,0:00:12,Google Chrome
feeling_data_lines_pde | Processing 3.5.3,9/15/2019 11:34,9/15/2019 11:35,0:01:14,1
feeling_data - Excel,9/15/2019 11:35,9/15/2019 11:36,0:00:05,Microsoft Excel
feeling_data_lines_pde | Processing 3.5.3,9/15/2019 11:36,9/15/2019 11:37,0:01:19,1
feeling_data_lines_pde,9/15/2019 11:37,9/15/2019 11:37,0:00:06,1
feeling_data_lines_pde | Processing 3.5.3,9/15/2019 11:37,9/15/2019 11:37,0:00:07,1
feeling_data_lines_pde,9/15/2019 11:37,9/15/2019 11:37,0:00:23,1
0 of 1 uploaded - YouTube - Google Chrome,9/15/2019 11:37,9/15/2019 11:38,0:00:28,Google Chrome
feeling_data_lines_pde | Processing 3.5.3,9/15/2019 11:38,9/15/2019 11:38,0:00:34,1
feeling_data_lines_pde,9/15/2019 11:38,9/15/2019 11:39,0:00:16,1
feeling_data_lines_pde | Processing 3.5.3,9/15/2019 11:39,9/15/2019 11:39,0:00:16,1
feeling_data_lines_pde,9/15/2019 11:39,9/15/2019 11:39,0:00:14,1
1 of 1 uploaded - YouTube - Google Chrome,9/15/2019 11:39,9/15/2019 11:39,0:00:11,Google Chrome
to do | Trello - Google Chrome,9/15/2019 11:39,9/15/2019 11:40,0:00:05,Google Chrome
Topic: Pro1ect 1 - Montage - Process Work - Google Chrome,9/15/2019 11:40,9/15/2019 11:40,0:00:56,Google Chrome
Bookmark added,9/15/2019 11:40,9/15/2019 11:41,0:00:05,Google Chrome
Topic: Pro1ect 1 - Montage - Process Work - Google Chrome,9/15/2019 11:41,9/15/2019 11:41,0:00:18,Google Chrome
Curves \ Processing.org - Google Chrome,9/15/2019 11:41,9/15/2019 11:42,0:01:29,Google Chrome
Battery Meter,9/15/2019 11:42,9/15/2019 11:44,0:02:00,Windows Explorer
feeling_data_lines_pde | Processing 3.5.3,9/15/2019 11:44,9/15/2019 11:45,0:00:33,1
feeling_data_lines_pde,9/15/2019 11:45,9/15/2019 11:45,0:00:09,1
feeling_data_lines_pde | Processing 3.5.3,9/15/2019 11:45,9/15/2019 11:46,0:00:34,1
feeling_data_lines_pde,9/15/2019 11:46,9/15/2019 11:46,0:00:07,1
feeling_data_lines_pde | Processing 3.5.3,9/15/2019 11:46,9/15/2019 11:46,0:00:08,1
feeling_data_lines_pde,9/15/2019 11:46,9/15/2019 11:46,0:00:12,1
feeling_data_lines_pde | Processing 3.5.3,9/15/2019 11:46,9/15/2019 11:47,0:01:14,1
feeling_data_lines_pde,9/15/2019 11:47,9/15/2019 11:48,0:00:15,1
feeling_data_lines_pde | Processing 3.5.3,9/15/2019 11:48,9/15/2019 11:48,0:00:19,1
feeling_data_lines_pde,9/15/2019 11:48,9/15/2019 11:49,0:00:45,1
feeling_data_lines_pde | Processing 3.5.3,9/15/2019 11:49,9/15/2019 11:50,0:01:24,1
feeling_data_lines_pde,9/15/2019 11:50,9/15/2019 11:50,0:00:13,1
feeling_data_lines_pde | Processing 3.5.3,9/15/2019 11:50,9/15/2019 11:51,0:00:58,1
feeling_data_lines_pde,9/15/2019 11:51,9/15/2019 11:52,0:00:47,1
feeling_data_lines_pde | Processing 3.5.3,9/15/2019 11:52,9/15/2019 11:52,0:00:21,1
1ava Examples,9/15/2019 11:52,9/15/2019 11:53,0:00:24,1
CharactersStrings | Processing 3.5.3,9/15/2019 11:53,9/15/2019 11:53,0:00:09,1
1ava Examples,9/15/2019 11:53,9/15/2019 11:53,0:00:06,1
Bezier,9/15/2019 11:53,9/15/2019 11:53,0:00:16,1
Bezier | Processing 3.5.3,9/15/2019 11:53,9/15/2019 11:53,0:00:05,1
PointsLines | Processing 3.5.3,9/15/2019 11:53,9/15/2019 11:53,0:00:05,1
PointsLines,9/15/2019 11:53,9/15/2019 11:53,0:00:05,1
1ava Examples,9/15/2019 11:53,9/15/2019 11:54,0:00:06,1
Primitives3D,9/15/2019 11:54,9/15/2019 11:54,0:00:12,1
Primitives3D | Processing 3.5.3,9/15/2019 11:54,9/15/2019 11:54,0:00:37,1
1ava Examples,9/15/2019 11:54,9/15/2019 11:55,0:00:10,1
ShapeVertices | Processing 3.5.3,9/15/2019 11:55,9/15/2019 11:55,0:00:06,1
ShapeVertices,9/15/2019 11:55,9/15/2019 11:55,0:00:10,1
ShapeVertices | Processing 3.5.3,9/15/2019 11:55,9/15/2019 11:55,0:00:19,1
1ava Examples,9/15/2019 11:55,9/15/2019 11:55,0:00:06,1
sketch_190915a | Processing 3.5.3,9/15/2019 11:55,9/15/2019 11:55,0:00:05,1
Curves \ Processing.org - Google Chrome,9/15/2019 11:55,9/15/2019 11:55,0:00:06,Google Chrome
sketch_190915a | Processing 3.5.3,9/15/2019 11:55,9/15/2019 11:56,0:00:15,1
sketch_190915a,9/15/2019 11:56,9/15/2019 11:56,0:00:06,1
sketch_190915a | Processing 3.5.3,9/15/2019 11:56,9/15/2019 11:56,0:00:18,1
sketch_190915a,9/15/2019 11:56,9/15/2019 11:56,0:00:05,1
sketch_190915a | Processing 3.5.3,9/15/2019 11:56,9/15/2019 11:57,0:00:23,1
sketch_190915a,9/15/2019 11:57,9/15/2019 11:57,0:00:18,1
New Tab - Google Chrome,9/15/2019 11:57,9/15/2019 11:57,0:00:07,Google Chrome
processing practice with bezier - Google Search - Google Chrome,9/15/2019 11:57,9/15/2019 11:57,0:00:05,Google Chrome
"Processing.py in Ten Lessons – 02: Bézier, Catmull, and Rom walk into a bar … - Google Chrome",9/15/2019 11:57,9/15/2019 11:59,0:01:44,Google Chrome
"Processing.py in Ten Lessons – 02: Bézier, Catmull, and Rom walk into a bar … - Google Chrome",9/15/2019 12:18,9/15/2019 12:19,0:00:55,Google Chrome
Spotify Premium,9/15/2019 12:19,9/15/2019 12:20,0:00:37,Spotify
"Processing.py in Ten Lessons – 02: Bézier, Catmull, and Rom walk into a bar … - Google Chrome",9/15/2019 12:20,9/15/2019 12:22,0:02:26,Google Chrome
sketch_190915a | Processing 3.5.3,9/15/2019 12:22,9/15/2019 12:22,0:00:13,1
Save sketch folder as...,9/15/2019 12:22,9/15/2019 12:22,0:00:12,1
bezier_practice | Processing 3.5.3,9/15/2019 12:22,9/15/2019 12:22,0:00:05,1
bezier_practice,9/15/2019 12:22,9/15/2019 12:23,0:00:18,Windows Explorer
"Processing.py in Ten Lessons – 02: Bézier, Catmull, and Rom walk into a bar … - Google Chrome",9/15/2019 12:23,9/15/2019 12:23,0:00:13,Google Chrome
bezier_practice | Processing 3.5.3,9/15/2019 12:23,9/15/2019 12:24,0:01:02,1
bezier_practice,9/15/2019 12:24,9/15/2019 12:24,0:00:07,1
bezier_practice | Processing 3.5.3,9/15/2019 12:24,9/15/2019 12:26,0:01:25,1
bezier_practice,9/15/2019 12:26,9/15/2019 12:26,0:00:10,1
bezier_practice | Processing 3.5.3,9/15/2019 12:26,9/15/2019 12:26,0:00:43,1
bezier_practice,9/15/2019 12:26,9/15/2019 12:27,0:00:20,1
bezier_practice | Processing 3.5.3,9/15/2019 12:27,9/15/2019 12:27,0:00:06,1
bezier_practice,9/15/2019 12:27,9/15/2019 12:27,0:00:12,1
bezier_practice | Processing 3.5.3,9/15/2019 12:27,9/15/2019 12:27,0:00:11,1
bezier_practice,9/15/2019 12:27,9/15/2019 12:28,0:00:17,1
Curves \ Processing.org - Google Chrome,9/15/2019 12:28,9/15/2019 12:28,0:00:37,Google Chrome
feeling_data_lines_pde | Processing 3.5.3,9/15/2019 12:28,9/15/2019 12:28,0:00:14,1
Curves \ Processing.org - Google Chrome,9/15/2019 12:28,9/15/2019 12:28,0:00:05,Google Chrome
processing,9/15/2019 12:28,9/15/2019 12:29,0:00:05,processing
feeling_data_lines_pde | Processing 3.5.3,9/15/2019 12:29,9/15/2019 12:29,0:00:09,1
feeling_data_lines_pde,9/15/2019 12:29,9/15/2019 12:29,0:00:16,1
feeling_data_lines_pde | Processing 3.5.3,9/15/2019 12:29,9/15/2019 12:29,0:00:20,1
feeling_data_lines_pde,9/15/2019 12:29,9/15/2019 12:30,0:00:20,1
feeling_data_lines_pde | Processing 3.5.3,9/15/2019 12:30,9/15/2019 12:30,0:00:16,1
feeling_data_lines_pde,9/15/2019 12:30,9/15/2019 12:30,0:00:27,1
Find,9/15/2019 12:30,9/15/2019 12:31,0:00:46,1
feeling_data_lines_pde,9/15/2019 12:31,9/15/2019 12:31,0:00:10,1
feeling_data_lines_pde | Processing 3.5.3,9/15/2019 12:31,9/15/2019 12:31,0:00:08,1
Find,9/15/2019 12:31,9/15/2019 12:32,0:00:44,1
feeling_data_lines_pde,9/15/2019 12:32,9/15/2019 12:32,0:00:05,1
feeling_data_lines_pde | Processing 3.5.3,9/15/2019 12:32,9/15/2019 12:33,0:00:19,1
feeling_data_lines_pde,9/15/2019 12:33,9/15/2019 12:33,0:00:05,1
feeling_data_lines_pde | Processing 3.5.3,9/15/2019 12:33,9/15/2019 12:34,0:01:06,1
Find,9/15/2019 12:34,9/15/2019 12:34,0:00:08,1
feeling_data_lines_pde,9/15/2019 12:34,9/15/2019 12:34,0:00:20,1
feeling_data_lines_pde | Processing 3.5.3,9/15/2019 12:34,9/15/2019 12:35,0:00:28,1
Find,9/15/2019 12:35,9/15/2019 12:35,0:00:08,1
feeling_data_lines_pde,9/15/2019 12:35,9/15/2019 12:35,0:00:05,1
feeling_data_lines_pde | Processing 3.5.3,9/15/2019 12:35,9/15/2019 12:35,0:00:33,1
feeling_data_lines_pde,9/15/2019 12:35,9/15/2019 12:36,0:00:06,1
Messenger - Google Chrome,9/15/2019 12:36,9/15/2019 12:37,0:01:54,Google Chrome
Curves \ Processing.org - Google Chrome,9/15/2019 12:37,9/15/2019 12:38,0:00:08,Google Chrome
feeling_data_lines_pde,9/15/2019 12:38,9/15/2019 12:38,0:00:53,1
feeling_data_lines_pde | Processing 3.5.3,9/15/2019 12:38,9/15/2019 12:41,0:02:06,1
Spotify Premium,9/15/2019 12:41,9/15/2019 12:42,0:01:50,Spotify
feeling_data_lines_pde | Processing 3.5.3,9/15/2019 12:42,9/15/2019 12:43,0:00:11,1
bezier_practice | Processing 3.5.3,9/15/2019 12:43,9/15/2019 12:43,0:00:29,1
feeling_data_lines_pde | Processing 3.5.3,9/15/2019 12:43,9/15/2019 12:48,0:04:52,1
Find,9/15/2019 12:48,9/15/2019 12:49,0:00:46,1
feeling_data_lines_pde | Processing 3.5.3,9/15/2019 12:49,9/15/2019 12:49,0:00:13,1
Find,9/15/2019 12:49,9/15/2019 12:49,0:00:30,1
feeling_data_lines_pde | Processing 3.5.3,9/15/2019 12:49,9/15/2019 12:50,0:00:38,1
bezier_practice | Processing 3.5.3,9/15/2019 12:50,9/15/2019 12:50,0:00:14,1
Messenger - Google Chrome,9/15/2019 12:50,9/15/2019 12:51,0:00:19,Google Chrome
feeling_data_lines_pde | Processing 3.5.3,9/15/2019 12:51,9/15/2019 12:51,0:00:15,1
bezier_practice | Processing 3.5.3,9/15/2019 12:51,9/15/2019 12:51,0:00:05,1
feeling_data_lines_pde | Processing 3.5.3,9/15/2019 12:51,9/15/2019 12:54,0:02:41,1
Messenger - Google Chrome,9/15/2019 12:54,9/15/2019 12:55,0:01:02,Google Chrome
feeling_data_lines_pde | Processing 3.5.3,9/15/2019 12:55,9/15/2019 13:00,0:05:18,1
bezier_practice | Processing 3.5.3,9/15/2019 13:00,9/15/2019 13:01,0:00:44,1
feeling_data_lines_pde | Processing 3.5.3,9/15/2019 13:01,9/15/2019 13:02,0:01:18,1
Find,9/15/2019 13:02,9/15/2019 13:02,0:00:12,1
feeling_data_lines_pde | Processing 3.5.3,9/15/2019 13:02,9/15/2019 13:04,0:01:49,1
Messenger - Google Chrome,9/15/2019 13:04,9/15/2019 13:04,0:00:29,Google Chrome
feeling_data_lines_pde | Processing 3.5.3,9/15/2019 13:04,9/15/2019 13:05,0:00:22,1
Find,9/15/2019 13:05,9/15/2019 13:06,0:01:23,1
Messenger - Google Chrome,9/15/2019 13:06,9/15/2019 13:07,0:00:25,Google Chrome
Skype,9/15/2019 13:07,9/15/2019 13:07,0:00:07,Skype
Messenger - Google Chrome,9/15/2019 13:07,9/15/2019 13:07,0:00:08,Google Chrome
Skype,9/15/2019 13:07,9/15/2019 13:07,0:00:14,Skype
Messenger - Google Chrome,9/15/2019 13:07,9/15/2019 13:07,0:00:05,Google Chrome
feeling_data_lines_pde | Processing 3.5.3,9/15/2019 13:07,9/15/2019 13:08,0:01:15,1
Messenger - Google Chrome,9/15/2019 13:08,9/15/2019 13:09,0:00:31,Google Chrome
feeling_data_lines_pde | Processing 3.5.3,9/15/2019 13:09,9/15/2019 13:10,0:00:45,1
Save sketch folder as...,9/15/2019 13:10,9/15/2019 13:10,0:00:07,1
File Explorer,9/15/2019 13:10,9/15/2019 13:10,0:00:05,Windows Explorer
feeling_data,9/15/2019 13:10,9/15/2019 13:10,0:00:09,Windows Explorer
feeling_data_lines_pde | Processing 3.5.3,9/15/2019 13:10,9/15/2019 13:10,0:00:08,1
Find,9/15/2019 13:10,9/15/2019 13:10,0:00:07,1
feeling_data_lines_pde,9/15/2019 13:10,9/15/2019 13:11,0:00:15,1
Find,9/15/2019 13:11,9/15/2019 13:11,0:00:51,1
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 13:11,9/15/2019 13:17,0:05:08,1
sir Was - The Sun Will Shine,9/15/2019 13:17,9/15/2019 13:17,0:00:06,Spotify
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 13:17,9/15/2019 13:19,0:02:20,1
Messenger - Google Chrome,9/15/2019 13:19,9/15/2019 13:20,0:00:48,Google Chrome
Skype,9/15/2019 13:20,9/15/2019 13:20,0:00:18,Skype
Messenger - Google Chrome,9/15/2019 13:20,9/15/2019 13:22,0:01:40,Google Chrome
1enny Hval - Accident (feat. Laura 1ean),9/15/2019 13:22,9/15/2019 13:22,0:00:18,Spotify
Steve Miller Band - Rock’N Me - Alternate Version 1,9/15/2019 13:22,9/15/2019 13:23,0:00:40,Spotify
Messenger - Google Chrome,9/15/2019 13:23,9/15/2019 13:25,0:01:54,Google Chrome
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 13:25,9/15/2019 13:25,0:00:20,1
Find,9/15/2019 13:25,9/15/2019 13:26,0:01:11,1
Messenger - Google Chrome,9/15/2019 13:26,9/15/2019 13:27,0:01:11,Google Chrome
(1) Messenger - Google Chrome,9/15/2019 13:27,9/15/2019 13:29,0:01:15,Google Chrome
Messenger - Google Chrome,9/15/2019 13:29,9/15/2019 13:29,0:00:31,Google Chrome
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 13:29,9/15/2019 13:30,0:00:46,1
Find,9/15/2019 13:30,9/15/2019 13:30,0:00:38,1
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 13:30,9/15/2019 13:31,0:00:43,1
New Tab - Google Chrome,9/15/2019 13:31,9/15/2019 13:31,0:00:06,Google Chrome
multiples of 12 - Google Search - Google Chrome,9/15/2019 13:31,9/15/2019 13:31,0:00:11,Google Chrome
Find,9/15/2019 13:31,9/15/2019 13:32,0:00:13,1
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 13:32,9/15/2019 13:33,0:01:17,1
Messenger - Google Chrome,9/15/2019 13:33,9/15/2019 13:33,0:00:13,Google Chrome
(1) Messenger - Google Chrome,9/15/2019 13:33,9/15/2019 13:33,0:00:05,Google Chrome
Messenger - Google Chrome,9/15/2019 13:33,9/15/2019 13:34,0:00:25,Google Chrome
(1) Messenger - Google Chrome,9/15/2019 13:34,9/15/2019 13:34,0:00:05,Google Chrome
Messenger - Google Chrome,9/15/2019 13:34,9/15/2019 13:35,0:00:45,Google Chrome
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 13:35,9/15/2019 13:35,0:00:28,1
Messenger - Google Chrome,9/15/2019 13:35,9/15/2019 13:35,0:00:09,Google Chrome
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 13:35,9/15/2019 13:42,0:07:17,1
Spotify Premium,9/15/2019 13:42,9/15/2019 13:43,0:00:07,Spotify
Messenger - Google Chrome,9/15/2019 13:43,9/15/2019 13:44,0:00:59,Google Chrome
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 13:44,9/15/2019 13:44,0:00:14,1
