word,count
anatomical,3
analogy,3
amuse,3
amazingly,3
alternate,3
altered,3
alley,3
align,3
alexa,3
alex,3
aka,3
agreeing,3
aggression,3
aggresive,3
"again""",3
affirmations,3
afar,3
advisors,3
adopting,3
adolescent,3
admitting,3
admiration,3
adjustment,3
adjective,3
acquainted,3
achieve,3
accuracy,3
accomplishments,3
accents,3
academics,3
abusive,3
absence,3
abbreviated,3
aaa,3
ð,3
ðâ¤ï¸ð,3
ð,3
âyeah,3
âthe,3
âmaybe,3
âjust,3
80s,3
800s,3
70s,3
6th,3
3am,3
28th,3
20-25,3
11:45-2:45,3
10pm,3
101t,3
(will,3
(where,3
(when,3
(to,3
(this,3
(not,3
(my,3
(if,3
(hopefully),3
(her,3
(aka,3
(according,3
(2,3
"""you're",3
"""that",3
"""so",3
"""not",3
"""my",3
"""let's",3
"""joseph",3
"""it's",3
"""i'm",3
"""how",3
"""a",3
"""",3
80000,3
1-Oct,3
7-Jul,3
14-Feb,3
12-Jan,3
4-Jan,3
3-Jan,3
2019,3
850,3
147,3
134,3
88,3
62,3
52,3
37,3
$20 ,3
$4 ,3
99%,3
75%,3
60%,3
10:00,3
40%,3
7:50,3
25%,3
5:15,3
1:30,3
1%,3
0%,3
zoomed,2
zoey,2
yuppppppp,2
yupppppp,2
yuck,2
youuuuuuuuuuuu,2
yout,2
yous,2
youngun,2
youngest,2
you'd,2
you/,2
you',2
yoh,2
yetâ,2
yesssssssssssssss,2
yessssssssssssss,2
yesssssssssssss,2
yessssssssssss,2
yellowstone,2
yelled,2
yeha,2
yeeeee,2
yearâs,2
yankees,2
yacht,2
xxl,2
wuite,2
wriggle,2
wrangling,2
woul,2
workouts,2
workers,2
worded,2
woowwwwww,2
woop,2
wooowwwwww,2
woooowwwwwww,2
woooowwwww,2
wooooowwwwwww,2
wooooowwwwww,2
woooooooo,2
woooooah,2
wonked,2
woahhhhhh,2
with),2
wit,2
wiser,2
wisely,2
wipes,2
winds,2
willingness,2
willingly,2
wil,2
wierd,2
width,2
wicked,2
who's,2
whereâs,2
wheelchair,2
whatttttt,2
whatcha,2
"what""",2
whacked,2
whack,2
whaaaat,2
whaaaaaat,2
whaaaaaaat,2
whaaaaaaaat,2
werewolf,2
welllllllll,2
welll,2
wellington,2
wellð,2
wel,2
weights,2
weighed,2
weigh,2
week/,2
wedgies,2
wedge,2
weaknesses,2
weakness,2
waterbottle,2
watches,2
watcher,2
wat,2
wasting,2
warranted,2
warning:,2
warned,2
war,2
wanted/,2
waht,2
vpn,2
voting,2
voice),2
vocabulary,2
vitals,2
visible,2
visceral,2
violent,2
violence,2
villian,2
village,2
vigil,2
viewed,2
victoria,2
viable,2
vetoed,2
veryyyyyy,2
vertigo,2
versed,2
verbal,2
ventilation,2
venn,2
velcro,2
v-ball,2
varried,2
varies,2
variations,2
van,2
valves,2
valedictorian,2
vagina,2
vacuum,2
utilities,2
urge,2
upload,2
upfront,2
unzipping,2
unwind,2
unpredictability,2
unplug,2
uno,2
unnoticed,2
unlucky,2
unlock,2
unknowingly,2
uniquely,2
unimaginable,2
unhelpful,2
unheard,2
unhealthy,2
unhappy,2
ungracefully,2
unfortunate,2
unexpectedly,2
undoubtably,2
understandably,2
underripe,2
underdog,2
undercover,2
uncooked,2
uncontrollable,2
unconsciously,2
unclear,2
uncertain,2
unbuttoned,2
unbelieveably,2
unaware,2
ummmmmmm,2
ultimately,2
ultimate,2
uhuhhhhhh,2
uhuhhhhh,2
uhhhhh,2
typefaces,2
typeface,2
tye,2
twosday,2
twoooo,2
two),2
twitches,2
twerk,2
tutorials,2
tutorial,2
tupperware,2
tuned,2
tumor,2
tuck,2
tu,2
tsk,2
trusts,2
trusting,2
trump,2
troublemaker,2
trooper,2
trivia,2
trippy,2
trimming,2
triggering,2
tricks,2
t-rex,2
tres,2
tremendous,2
tread,2
tray,2
traps,2
transport,2
transpired,2
translated,2
transitive,2
transitioned,2
transit,2
transfers,2
transferred,2
transactional,2
traits,2
trades,2
tractor,2
tract,2
tougher,2
totes,2
toppings,2
topped,2
topical,2
toothbrush,2
toooooooooo,2
tooooooo,2
toooo,2
tooo,2
tools,2
tool,2
too),2
tonorrow,2
toned,2
tommy,2
token,2
toed,2
to/from,2
tiredness,2
tinker,2
tiniest,2
tinge,2
tinder,2
timestamps,2
timer,2
time),2
tikka,2
tightness,2
thud,2
thru,2
throne,2
threshold,2
threatening,2
thqt,2
thought),2
thisâ,2
"this""",2
thirty,2
thigh,2
thicccc,2
thermometer,2
therapy,2
ther,2
theories,2
theoretical,2
themed,2
'that's,2
thatâll,2
that),2
thanksssss,2
thanked,2
thaaaaaat,2
tgere,2
tgen,2
testicles,2
tested,2
tention,2
tends,2
tendonitis,2
tempting,2
temptation,2
temper,2
telestrations,2
teens,2
teenage,2
technicalities,2
teaser,2
tcu,2
tch,2
tbd,2
taxes,2
tax,2
tate,2
tasting,2
tastebuds,2
tangent,2
talkin,2
talkers,2
talents,2
tajin,2
tailor,2
tahini,2
tad,2
t/r,2
syncing,2
syllable,2
sword,2
swinging,2
swimmer,2
swift,2
swept,2
"sweetie""",2
sweetie,2
sweep,2
swaying,2
swap,2
swan,2
suuuure,2
surrogate,2
surgeon,2
sunshine,2
sum,2
suitcase,2
suicide,2
suggestions,2
sugars,2
sue,2
sucking,2
suburbs,2
substituted,2
substantially,2
substantial,2
submitted,2
submission,2
sublet,2
stunning,2
stung,2
stump,2
stumbled,2
stumble,2
stuffy,2
studios,2
stubbornness,2
struggled,2
structural,2
stroking,2
strived,2
stripe,2
strikes,2
stressors,2
strengths,2
stray,2
strategies,2
straps,2
strapping,2
strap,2
strangely,2
stranded,2
storage,2
stoppppp,2
stoooopid,2
stools,2
stones,2
stitches,2
stitch,2
sting,2
steve,2
stereotype,2
steep,2
stealth,2
statuses,2
stationary,2
stating,2
stated,2
startle,2
startin',2
starters,2
stanford,2
standardized,2
stamp,2
stalking,2
stair,2
squirrels,2
squawked,2
squad,2
sprinkled,2
sporting,2
sporks,2
spoiler,2
splitwise,2
splinter,2
spit,2
spirits,2
spinning,2
spinach,2
spife,2
spicing,2
spiciness,2
spiciest,2
spheres,2
spewing,2
spends,2
spendee,2
speedily,2
specified,2
specifics,2
specialties,2
speaks,2
speach,2
spaz,2
sparkles,2
spain,2
spacey,2
source,2
soulmate,2
sought,2
sou,2
sorting,2
soooooooo,2
soonish,2
song(s),2
somethings,2
someoneâs,2
solving,2
solo,2
software,2
socialize,2
snug,2
snowflakes,2
snowed,2
snowball,2
snorkeling,2
snooker,2
snip,2
sniffles,2
snide,2
sneezing,2
snarky,2
snappiness,2
snapped,2
snag,2
smushed,2
smush,2
smokies,2
smithsonian,2
sly,2
slowlu,2
slots,2
slogan,2
slipped,2
sling,2
slim,2
slidy,2
slid,2
sliced,2
sleeps,2
sleepiness,2
sleeeeeepy,2
slaughter,2
slamming,2
skyrocketed,2
skunky,2
skunk,2
skips,2
skinnier,2
skimping,2
skimp,2
skim,2
skilled,2
skiff's,2
sketchbook,2
sits,2
sire,2
singers,2
sin,2
simon,2
sighhhhhhhh,2
sighhhhhhh,2
sideways,2
sid,2
siad,2
shouting,2
shortest,2
shops,2
shocking,2
shining,2
shine,2
shimmy,2
shhhhh,2
shepherd,2
sheep,2
shares,2
shaped,2
shaming,2
shame,2
shaky,2
sexually,2
severe,2
sessions,2
servant,2
serial,2
seoul,2
sentences,2
sensitivity,2
sense:,2
sensation,2
sells,2
selfies,2
selected,2
select,2
secure,2
secondly,2
secondhand,2
sebastian,2
seams,2
seamless,2
seal,2
seagulls,2
sculpture,2
scrub,2
scrolled,2
screwed,2
screw,2
scrawny,2
scratching,2
scratch,2
scraggly,2
scottish,2
scott,2
scope,2
scooped,2
scoop,2
scissors,2
science-y,2
school),2
scheme,2
scatterbrained,2
scarred,2
scaring,2
scariest,2
scarier,2
scares,2
scan,2
sausage,2
saucy,2
sauce:,2
sassiness,2
sappiest,2
santa,2
sanity,2
sanitation,2
sanitary,2
sandbagged,2
sammy,2
salvation,2
saluted,2
salty,2
salsa,2
sales,2
sale,2
salary,2
salads,2
saintliness,2
saic,2
sagrada,2
saf,2
sack,2
saban,2
's,2
ruthless,2
rusty,2
rumor,2
rummy,2
rummaging,2
ruled,2
rotten,2
rotc,2
rotations,2
rotated,2
roped,2
root,2
room),2
ronald,2
romantically,2
romans,2
roberts,2
rob,2
roasting,2
roast,2
riot,2
rinse,2
ringer,2
rights,2
rightâ,2
richer,2
rhymes,2
rhymed,2
rhuematologist,2
rewrote,2
rewarding,2
reviewing,2
reviewed,2
revealed,2
retriever,2
retract,2
retain,2
rests,2
responsibilities,2
respects,2
respecting,2
respectful,2
resonate,2
resides,2
residencies,2
resentment,2
rescheduled,2
reread,2
requirements,2
reputation,2
represent,2
replicate,2
renew,2
rendering,2
render,2
removes,2
remover,2
rematch,2
remaining,2
remain,2
relying,2
relive,2
relates,2
relatable,2
rejoining,2
reiterate,2
reimbursing,2
reign,2
regretting,2
regrets,2
regions,2
regal,2
refrain,2
reflected,2
referred,2
references,2
ref,2
reeling,2
redownloading,2
redoubling,2
rediscover,2
redeem,2
recovery,2
recommended,2
recognizable,2
recliner,2
recipie,2
recipes,2
recieved,2
recess,2
receptor,2
receding,2
recalled,2
rebound,2
rebels,2
rebellious,2
reassure,2
reasoning,2
reasonably,2
ream,2
realsies,2
realllly,2
realllllllly,2
realllll,2
realistic,2
reads,2
reacting,2
reacted,2
reaches,2
razor,2
raton,2
rates,2
ratatouille,2
rat,2
rarity,2
randy's,2
randomness,2
rambled,2
rally,2
rains,2
raging,2
raffy,2
radiating,2
quoting,2
quota,2
quizzes,2
quit,2
quirky,2
question:,2
quantify,2
quan,2
qualifies,2
qualified,2
qualifications,2
quaffle,2
quadratic,2
qas,2
puzzling,2
putty,2
push-up,2
pushover,2
pushes,2
pushback,2
pursuing,2
purring,2
puppers,2
pupperino,2
pup,2
punt,2
punish,2
pungent,2
punctured,2
punching,2
punched,2
pump,2
pulls,2
publix,2
published,2
publication,2
psu,2
psalms,2
provider,2
protected,2
propped,2
pronunciation,2
pronouns,2
prone,2
prompting,2
prompt,2
promotion,2
promote,2
promising,2
pro-life,2
"projects""",2
professionally,2
profession,2
produce,2
prodigal,2
processes,2
procedure,2
prints,2
printmaking,2
printers,2
primarily,2
priests,2
priced,2
preventable,2
preserved,2
presenting,2
presented,2
presentations,2
prescribed,2
premiere,2
prelude,2
preggo,2
pregame,2
preemptively,2
predict,2
precisely,2
precedent,2
precedence,2
practicality,2
powertools,2
powerless,2
powdered,2
pow,2
poverty,2
pouted,2
pouncing,2
pounced,2
pounce,2
pots,2
posts,2
postal,2
positioning,2
portfolios,2
populated,2
poppins,2
poop,2
polite,2
polished,2
polisci,2
poli,2
polaroid,2
polar,2
pointless,2
pointers,2
poem,2
plssssssssssssssssssssssssssss,2
plssssssss,2
plotted,2
plitvice,2
pleased,2
playoff,2
playah,2
platform,2
planners,2
planner,2
planets,2
pla,2
pj,2
pizzas,2
pixelated,2
pituitary,2
pitiful,2
pinto,2
pinterest:,2
pinned,2
pine,2
pill,2
pig,2
pierogi,2
picky,2
pickles,2
phrases,2
photoshopped,2
philosophy,2
phenomenon,2
phased,2
petition,2
pessimism,2
perspectives,2
persons,2
persona,2
perpetuate,2
perpetual,2
peroneal,2
perm,2
perks,2
peripheral,2
perdiem,2
perceptive,2
perceptions,2
pepperoni,2
pentatonix,2
penises,2
peg,2
peas,2
peanutbutter,2
pburg,2
pbj,2
pays,2
payments,2
pavillion,2
patriotic,2
paths,2
patches,2
pasty,2
passwords,2
passengers,2
partying,2
partied,2
participation,2
participating,2
participants,2
parse,2
parrallax,2
parentsâ,2
parental,2
pardon,2
parasitic,2
papal,2
papaâs,2
pans,2
panned,2
panicking,2
panicing,2
pampered,2
pals,2
palm,2
pairs,2
paints,2
painted,2
packaged,2
ownership,2
overwhelms,2
overthinking,2
override,2
overreacting,2
overprotective,2
overflows,2
overdue,2
overalls,2
outta,2
outrageously,2
outloud,2
outgoing,2
outâ,2
osteology,2
organize,2
organ,2
orders,2
opted,2
opposition,2
operate,2
opener,2
ooooooooo,2
ooooooohhhhh,2
oooohhhhh,2
oooohhh,2
oomph,2
oohhh,2
onslaught,2
onions,2
one-liners,2
on/,2
ominous,2
omay,2
olympics,2
oldest,2
ol,2
oklahoma,2
okayyyyyyy,2
okayyyyyy,2
okayyyy,2
oils,2
"ohio""",2
ohhhhhhhhhh,2
ohhhhh,2
officer,2
offend,2
odor,2
oddest,2
o'clock,2
occurs,2
occurred,2
obtain,2
obsession,2
observation,2
obscenely,2
obliterated,2
obligation,2
objects,2
objective,2
nutcracker,2
nursery,2
numb,2
nuisance,2
nude,2
nuanced,2
nowwwww,2
"now""",2
nouwen,2
not),2
northerner,2
norm,2
nooooooooooo,2
noloop();,2
noe,2
nodding,2
noâs,2
ninja,2
nikolai,2
nighttime,2
niece,2
nicole,2
nickname),2
nick,2
nicest,2
niceness,2
newsies,2
networking,2
nerds,2
negotiate,2
negotiables,2
needle,2
needa,2
nearer,2
nceazy,2
naw,2
navigation,2
navigated,2
napkins,2
nametags,2
nahhhhhh,2
myyyy,2
myabe,2
'my,2
mutually,2
muttering,2
mustache,2
mustâve,2
mumble,2
mullah,2
muggy,2
much/,2
ms,2
mprning,2
mph,2
mow,2
movements,2
mov,2
mouths,2
mouthed,2
motive,2
motions,2
mother's,2
mothers,2
morrissey,2
morphine,2
morningggggg,2
morninggggg,2
morning:,2
mopeds,2
mooooorninggggg,2
mooch,2
month-iversaries,2
monetary,2
momentary,2
mom:,2
molly,2
modify,2
modeled,2
mochi,2
moana,2
misstep,2
misspoke,2
misses,2
misinterpreted,2
miserably,2
misconceptions,2
miscarriage,2
miracles,2
mints,2
minimize,2
minimal,2
millions,2
millimeter,2
midway,2
midst,2
mhmm,2
mermaid,2
merge,2
merely,2
mere,2
menu,2
mentioning,2
mentality,2
mendoza,2
mendalian,2
memorial,2
membership,2
meijer,2
meghanosaurus,2
meghannnnnnnnn,2
meghannnn,2
meghanâs,2
mediterranean,2
mediocre,2
medication,2
meantime,2
meaningless,2
mayyyyyyybe,2
mayyyyyy,2
mayyyyy,2
maybeeeeeeeee,2
maybeeee,2
maximize,2
maxed,2
matthew,2
matilda,2
maternity,2
mateo,2
mastered,2
marriages,2
maroon,2
markers,2
marital,2
marina,2
marijuana,2
maria,2
marathon,2
manners,2
mannerisms,2
maniscalco,2
manipulative,2
manipulating,2
manifest,2
maneuvering,2
maneuver,2
manâ,2
mallrat,2
makers,2
majorly,2
majestic,2
maintenance,2
maintain,2
magnificent,2
magazine,2
madness,2
madeline,2
maddie,2
machines,2
m1s,2
lust,2
lure,2
lupus,2
lunatic,2
lump,2
luggage,2
luckier,2
lowercase,2
"loves""",2
lovers,2
love),2
louder,2
lotion,2
losses,2
loser,2
looser,2
loosely,2
looping,2
looooooove,2
loooooooooove,2
loooooooooot,2
looooooooooooooove,2
lookie,2
longing,2
longggggg,2
longevity,2
logo,2
logistically,2
locks,2
locker,2
located,2
litttle,2
litterally,2
lion,2
lio,2
lineman,2
lindsey,2
limoncello,2
limiting,2
lightyears,2
lightroom,2
lightning,2
licking,2
lf,2
lexington,2
lessened,2
lent,2
lenses,2
lemurs,2
leia,2
legible,2
leftover,2
lef,2
lee,2
leather,2
leap,2
leans,2
leadership,2
leader,2
laziness,2
lazily,2
layered,2
lawn,2
latte,2
latching,2
lars,2
lany,2
lanky,2
lands,2
landlord,2
lagging,2
lady's,2
label,2
korea,2
"know""",2
kneed,2
kitten,2
kinged,2
kindness,2
kindest,2
kindergarten,2
kilt,2
killers,2
kielbasa,2
kicker,2
keeper,2
kaylee,2
karenina,2
jut,2
justified,2
jus,2
jun,2
juicy,2
judgment,2
jot,2
jospeh,2
josephhhhhh,2
joseph',2
josef,2
jones',2
jointly,2
jog,2
j-o-b,2
jianu,2
jerk,2
jeremy,2
jeopardize,2
jello,2
jean,2
jealousy,2
jax,2
jason,2
jarek,2
jar,2
janky,2
jammed,2
jaguars,2
jackson,2
'it's,2
itchy,2
itâ,2
it/,2
irritating,2
irritated,2
irresistible,2
irrelevant,2
irregular,2
ironing,2
ironed,2
ipad,2
ion,2
inwill,2
inward,2
involuntary,2
invitations,2
investigation,2
invented,2
intrude,2
introvertedness,2
intoxicating,2
intimidate,2
intimately,2
interupt,2
intern,2
interference,2
interchangeably,2
intentions,2
intellectually,2
integrate,2
insulted,2
instrumental,2
instruction,2
install,2
inspiring,2
inspiration,2
insistent,2
inreally,2
inputting,2
ink,2
injury,2
injuries,2
initially,2
inhibits,2
inhave,2
ingredient,2
ingenious,2
infrequently,2
inflection,2
inflation,2
infinite,2
inferiority,2
infeel,2
infecting,2
infant,2
inevitable,2
inervations,2
ineffable,2
industry,2
industrial,2
individuals,2
individually,2
indigestion,2
indifferent,2
indication,2
indicates,2
indiana,2
independence,2
inconsiderate,2
incognito,2
incline,2
inc,2
inbetween,2
inam,2
inactivity,2
inability,2
impure,2
improving,2
implicit,2
impatiently,2
impacts,2
illustrate,2
illusion,2
illogical,2
i'l,2
ignored,2
ignorant,2
ifs,2
iffy,2
idol,2
idiot,2
identifying,2
identify,2
ideally,2
ibwas,2
hyped,2
hydrated,2
hyde,2
hw,2
huuuuuuge,2
hush,2
husbands,2
hurtin,2
hunter,2
hunger,2
hundred,2
humming,2
humbling,2
hugged,2
hufflepuffs,2
hs,2
hr,2
hows,2
hourish,2
hotpot,2
horror,2
hopped,2
hooligan,2
hook,2
hoodies,2
hoo,2
honors,2
honk,2
hone,2
homilies,2
homesick,2
homebody,2
hogwarts,2
hogging,2
hobo,2
hire,2
hinges,2
hiked,2
highschoolers,2
highs,2
hideous,2
heres,2
"here""",2
hercules,2
hence,2
hemp,2
hella,2
heavily,2
heater,2
heartless,2
hears,2
healing,2
headquarters,2
headlock,2
headline,2
hay,2
haven,2
hatred,2
hastle,2
hartman,2
hartigan,2
harsh,2
harmony,2
harming,2
happy),2
happe,2
hans,2
hangouts,2
hangout,2
handshakes,2
hamstring,2
hamper,2
hammock,2
ham,2
hallucinating,2
hallmark,2
hahahahahahahahaha,2
hahahahahahahaha,2
haah,2
gushed,2
gunning,2
gummies,2
guests,2
guesses,2
guell,2
gucci,2
grungy,2
grumpalump,2
grossly,2
groovy,2
groom,2
grip,2
gretchen,2
greet,2
greenland,2
gravity,2
graveyard,2
graphs,2
granola,2
grandmother's,2
grandma's,2
grandmaâs,2
grandkids,2
granddaughter,2
grandchild,2
grain,2
gracious,2
graces,2
graced,2
goving,2
gospel,2
gore,2
gooooooood,2
goooooood,2
goooood,2
goofiness,2
goods,2
good/bad,2
gonner,2
god's,2
goats,2
goat,2
"go""",2
gnome,2
gnocchi:,2
global,2
glitch,2
glimpses,2
glial,2
glancing,2
gist,2
giggles,2
giddy,2
gettin,2
gesture,2
george,2
genevieve,2
genetic,2
generic,2
generator,2
generations,2
generation,2
genders,2
geckos,2
ge,2
gbbo,2
gauge,2
gatherings,2
gasp,2
gardening,2
gamedays,2
gameday,2
game:,2
gallon,2
gaining,2
furthest,2
furious,2
funsies,2
funnily,2
fund,2
fulfilled,2
fulbright,2
fuel,2
fuchsia,2
ft,2
fsu,2
frustrations,2
frustratingly,2
frowning,2
fron,2
frisky,2
frisbee,2
frightening,2
fries,2
friend's,2
friedrich,2
friday-sunday,2
friday-,2
freeing,2
freckle,2
francis,2
framed,2
fram,2
fpoons,2
fountains,2
forwarding,2
formed,2
forgiven,2
forgets,2
forevers,2
forces,2
forbade,2
footage,2
foolproof,2
font,2
folds,2
folder,2
folded,2
foggy,2
focuses,2
focal,2
foam,2
flux,2
flush,2
fluffy,2
fluff,2
fluent,2
flow-y,2
floridians,2
floridian,2
flooding,2
flipped,2
flexors,2
fleek,2
flashlights,2
flashlight,2
flashing,2
flashes,2
flaring,2
flames,2
flake,2
fixated,2
fistbump,2
fishie,2
fireworks,2
finn,2
finishes,2
filed,2
fife,2
fiddle,2
fetal,2
festivities,2
ferris,2
fence,2
females,2
felony,2
felons,2
felling,2
feeds,2
february/march,2
featured,2
feature,2
fave,2
faucet,2
fattening,2
fathers,2
fate,2
fashioned,2
fashionably,2
farted,2
fanatic,2
familyâs,2
faint,2
failure,2
fading,2
factored,2
facemask,2
fac,2
fabulous,2
fab,2
eyou,2
extroverted,2
extrovert,2
exposing,2
expose,2
explosion,2
exploding,2
explodes,2
exploded,2
expedition,2
exorcism,2
existence,2
existance,2
exhibit,2
exfoliant,2
exes,2
exercised,2
excite,2
exchanging,2
exchanged,2
excessively,2
exceptional,2
exasperation,2
example:,2
ew,2
evolved,2
evil,2
everyone's,2
everyoneâs,2
everybody's,2
evens,2
evan,2
evacuate,2
ethics,2
ethical,2
etc),2
estimating,2
esther,2
establishing,2
establish,2
err,2
ergonomically,2
equals,2
enviornment,2
entry,2
entitled,2
enthusiastically,2
entails,2
enjoyment,2
enigma,2
engrossed,2
engraved,2
engagements,2
engage,2
energetic,2
endgame,2
endeavour,2
employed,2
emphasizing,2
emphasize,2
emperors,2
empathetic,2
emotive,2
emogi,2
emmett,2
emma,2
emilio,2
embracing,2
embedded,2
embark,2
embarassment,2
elope,2
ellis,2
elena,2
electric,2
eldest,2
elderly,2
elbow,2
elaborate,2
ekgs,2
ejected,2
eighth,2
ehh,2
een,2
educators,2
edna,2
editor,2
edition,2
edelweiss,2
eclectic,2
eased,2
earrings,2
earning,2
earn,2
earbuds,2
dynamics,2
duvet,2
duration,2
duomo,2
dunno,2
dum,2
dull,2
dude),2
dublin,2
ds,2
drug,2
driveway,2
drinks,2
drew,2
drawer,2
drank,2
dragging,2
dragged,2
downright,2
downhill,2
doubted,2
dork,2
dorito,2
donig,2
donated,2
don,2
dominos,2
dominated,2
dolls,2
dollars,2
dog's,2
doggy,2
documents,2
doctor's,2
do),2
diva,2
disturbed,2
distant,2
dissapointed,2
disrupt,2
disney/pixar,2
dishwasher,2
disgustingly,2
diseases,2
discovering,2
disabilities,2
directtv,2
directors,2
directionally,2
dip,2
din't,2
dink,2
diminishing,2
dimensions,2
dimensional,2
dimension,2
dillon,2
digitally,2
digging,2
digestive,2
digest,2
difficulty,2
didn,2
dictionary,2
dict,2
dick,2
diary,2
diagnose,2
devotion,2
devil,2
developing,2
detergent,2
detectors,2
detective,2
detected,2
detailing,2
detailed,2
desserts,2
desirable,2
designs,2
descriptors,2
descriptor,2
describes,2
descending,2
dermatologist,2
deprive,2
depressive,2
depression,2
depressed,2
dependent,2
denver,2
dent,2
demanding,2
demanded,2
delivered,2
dejavu,2
defintely,2
definitive,2
defining,2
defines,2
deferred,2
dedicated,2
decor,2
deconstructed,2
decisive,2
decimal,2
debatable,2
dearest,2
deapth,2
deadly,2
deadline,2
dazzling,2
"day""",2
datin,2
database,2
darth,2
dart,2
dancin,2
dancers,2
dancer,2
dancefloor,2
dan,2
damp,2
da-ing,2
dads,2
cyclical,2
cuuuuuuuute,2
cuuuuuuute,2
cutoff,2
cuteeeeeee,2
cuteâ,2
"cute""",2
customers,2
customer,2
cushy,2
cus,2
curves,2
curved,2
cursive,2
cursed,2
culver's,2
culvers,2
cuddler,2
cucumbers,2
cube,2
cuban,2
cs,2
crutches,2
crushhhhh,2
crunch,2
crumbles,2
crumble,2
croatia,2
critical,2
crickets,2
crevices,2
creates,2
crazier,2
craving,2
crashed,2
crane,2
cramping,2
cracks,2
cpr,2
coworker,2
cowell,2
covalent,2
cousin-in-law,2
courage,2
counterpart,2
couches,2
costumes,2
correcting,2
cornerstone,2
cords,2
copenhagen,2
coordinator,2
coordination,2
coordinating,2
coordinate,2
cooperative,2
cooperated,2
convoluted,2
convincingly,2
converted,2
conversion,2
contribution,2
contrary,2
contracting,2
continuously,2
contemplate,2
contained,2
contagious,2
contacting,2
constitute,2
consonants,2
console,2
considerably,2
consequences,2
consent,2
consciousness,2
cons,2
conjunction,2
congratulate,2
confronting,2
confront,2
confidently,2
confession,2
conferences,2
conditions,2
conditioning,2
condensation,2
conciousness,2
concerts,2
computers,2
compress,2
complimented,2
completed,2
complaint,2
competative,2
compass,2
compares,2
companion,2
companies,2
commuting,2
communicative,2
commonly,2
commonality,2
commercials,2
commentary,2
commencement,2
comic,2
combos,2
combining,2
combinations,2
colorful,2
colored,2
colleges,2
collective,2
collars,2
cohesive,2
coherent,2
coco,2
coast,2
co,2
clues,2
cloudy,2
clips,2
clinton,2
climbed,2
clerkship,2
clearer,2
cleaner,2
"clean""",2
classify,2
classified,2
class),2
churches,2
chubby,2
chronically,2
chrome,2
christmastime,2
christianity,2
chopsticks,2
chopping,2
choking,2
chloeâs,2
chillin,2
childbirth,2
chi,2
cherry,2
cherished,2
cheetah,2
checkout,2
checkers,2
checkered,2
